time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001,material_cello_001#2,material_prism_001#2,material_scri_001#2,material_stringquartet_001#2
99.7500,0.0000,0.0000,36.0000,24.0000,0.0000,0.0000,75.0000,88.0000,41.6536
99.8000,0.0000,0.0000,36.0000,24.0000,0.0000,0.0000,75.0000,88.0000,41.6536
99.8500,0.0000,0.0000,36.0000,24.0000,0.0000,0.0000,75.0000,88.0000,41.6536
99.9000,0.0000,0.0000,36.0000,24.0000,0.0000,0.0000,75.0000,88.0000,41.6536
99.9500,0.0000,0.0000,36.0000,24.0000,0.0000,0.0000,75.0000,88.0000,41.6536
100.0000,0.0000,0.0000,36.0000,24.0000,0.0000,0.0000,75.0000,88.0000,41.6536
100.0500,0.0000,0.6950,36.8688,26.6643,0.0000,0.6950,72.0461,82.9030,39.2411
100.1000,0.0000,3.8093,40.7616,38.6022,0.0000,3.8093,58.8106,60.0653,28.4311
100.1500,0.0000,8.1907,46.2384,55.3978,0.0000,8.1907,40.1894,27.9347,13.2225
100.2000,0.0000,11.3050,50.1312,67.3357,0.0000,11.3050,26.9539,5.0970,2.4126
100.2500,0.0000,12.0000,51.0000,70.0000,0.0000,12.0000,24.0000,0.0000,0.0000
100.3000,0.0000,12.0000,51.0000,70.0000,0.0000,12.0000,24.0000,0.0000,0.0000
100.3500,0.0000,12.0000,51.0000,70.0000,0.0000,12.0000,24.0000,0.0000,0.0000
100.4000,0.0000,12.0000,51.0000,70.0000,0.0000,12.0000,24.0000,0.0000,0.0000
100.4500,0.0000,12.0000,51.0000,70.0000,0.0000,12.0000,24.0000,0.0000,0.0000
100.5000,0.0000,12.0000,51.0000,70.0000,0.0000,12.0000,24.0000,0.0000,0.0000
100.5500,0.0000,12.6950,52.0426,67.3357,0.0000,12.0000,24.6950,3.3619,0.0000
100.6000,0.0000,15.8093,56.7139,55.3978,0.0000,12.0000,27.8093,18.4257,0.0000
100.6500,0.0000,20.1907,63.2861,38.6022,0.0000,12.0000,32.1907,39.6190,0.0000
100.7000,0.0000,23.3050,67.9574,26.6643,0.0000,12.0000,35.3050,54.6827,0.0000
100.7500,0.0000,24.0000,69.0000,24.0000,0.0000,12.0000,36.0000,58.0447,0.0000
100.8000,0.0000,24.0000,69.0000,24.0000,0.0000,12.0000,36.0000,58.0447,0.0000
100.8500,0.0000,24.0000,69.0000,24.0000,0.0000,12.0000,36.0000,58.0447,0.0000
100.9000,0.0000,24.0000,69.0000,24.0000,0.0000,12.0000,36.0000,58.0447,0.0000
100.9500,0.0000,24.0000,69.0000,24.0000,0.0000,12.0000,36.0000,58.0447,0.0000
101.0000,0.0000,24.0000,69.0000,24.0000,0.0000,12.0000,36.0000,58.0447,0.0000
101.0500,0.0000,24.0000,69.0000,23.3050,0.0000,12.6950,35.3050,60.1272,0.0000
101.1000,0.0000,24.0000,69.0000,20.1907,0.0000,15.8093,32.1907,69.4583,0.0000
101.1500,0.0000,24.0000,69.0000,15.8093,0.0000,20.1907,27.8093,82.5863,0.0000
101.2000,0.0000,24.0000,69.0000,12.6950,0.0000,23.3050,24.6950,91.9175,0.0000
101.2500,0.0000,24.0000,69.0000,12.0000,0.0000,24.0000,24.0000,94.0000,0.0000
101.3000,0.0000,24.0000,69.0000,12.0000,0.0000,24.0000,24.0000,94.0000,0.0000
101.3500,0.0000,24.0000,69.0000,12.0000,0.0000,24.0000,24.0000,94.0000,0.0000
101.4000,0.0000,24.0000,69.0000,12.0000,0.0000,24.0000,24.0000,94.0000,0.0000
101.4500,0.0000,24.0000,69.0000,12.0000,0.0000,24.0000,24.0000,94.0000,0.0000
101.5000,0.0000,24.0000,69.0000,12.0000,0.0000,24.0000,24.0000,94.0000,0.0000
101.5500,0.0000,24.0000,65.0035,13.3901,2.0851,24.0000,22.6099,92.6099,2.6065
101.6000,0.0000,24.0000,47.0966,19.6186,11.4278,24.0000,16.3814,86.3814,14.2855
101.6500,0.0000,24.0000,21.9034,28.3814,24.5722,24.0000,7.6186,77.6186,30.7167
101.7000,0.0000,24.0000,3.9965,34.6099,33.9149,24.0000,1.3901,71.3901,42.3957
101.7500,0.0000,24.0000,0.0000,36.0000,36.0000,24.0000,0.0000,70.0000,45.0022
101.8000,0.0000,24.0000,0.0000,36.0000,36.0000,24.0000,0.0000,70.0000,45.0022
101.8500,0.0000,24.0000,0.0000,36.0000,36.0000,24.0000,0.0000,70.0000,45.0022
101.9000,0.0000,24.0000,0.0000,36.0000,36.0000,24.0000,0.0000,70.0000,45.0022
101.9500,0.0000,24.0000,0.0000,36.0000,36.0000,24.0000,0.0000,70.0000,45.0022
102.0000,0.0000,24.0000,0.0000,36.0000,36.0000,24.0000,0.0000,70.0000,45.0022
102.0500,0.0000,22.6099,3.9965,33.9149,36.0000,22.6099,2.0851,70.0000,46.7613
102.1000,0.0000,16.3814,21.9034,24.5722,36.0000,16.3814,11.4278,70.0000,54.6435
102.1500,0.0000,7.6186,47.0966,11.4278,36.0000,7.6186,24.5722,70.0000,65.7330
102.2000,0.0000,1.3901,65.0035,2.0851,36.0000,1.3901,33.9149,70.0000,73.6152
102.2500,0.0000,0.0000,69.0000,0.0000,36.0000,0.0000,36.0000,70.0000,75.3744
102.3000,0.0000,0.0000,69.0000,0.0000,36.0000,0.0000,36.0000,70.0000,75.3744
102.3500,0.0000,0.0000,69.0000,0.0000,36.0000,0.0000,36.0000,70.0000,75.3744
102.4000,0.0000,0.0000,69.0000,0.0000,36.0000,0.0000,36.0000,70.0000,75.3744
102.4500,0.0000,0.0000,69.0000,0.0000,36.0000,0.0000,36.0000,70.0000,75.3744
102.5000,0.0000,0.0000,69.0000,0.0000,36.0000,0.0000,36.0000,70.0000,75.3744
102.5500,0.0000,0.0000,70.7955,1.3901,38.0851,0.0000,38.0851,69.3050,74.6793
102.6000,0.0000,0.0000,78.8406,7.6186,47.4278,0.0000,47.4278,66.1907,71.5651
102.6500,0.0000,0.0000,90.1594,16.3814,60.5722,0.0000,60.5722,61.8093,67.1836
102.7000,0.0000,0.0000,98.2045,22.6099,69.9149,0.0000,69.9149,58.6950,64.0694
102.7500,0.0000,0.0000,100.0000,24.0000,72.0000,0.0000,72.0000,58.0000,63.3744
102.8000,0.0000,0.0000,100.0000,24.0000,72.0000,0.0000,72.0000,58.0000,63.3744
102.8500,0.0000,0.0000,100.0000,24.0000,72.0000,0.0000,72.0000,58.0000,63.3744
102.9000,0.0000,0.0000,100.0000,24.0000,72.0000,0.0000,72.0000,58.0000,63.3744
102.9500,0.0000,0.0000,100.0000,24.0000,72.0000,0.0000,72.0000,58.0000,63.3744
103.0000,0.0000,0.0000,100.0000,24.0000,72.0000,0.0000,72.0000,58.0000,63.3744
103.0500,0.0000,0.0000,99.2715,24.6950,73.6218,0.0000,69.9149,59.0426,61.9843
103.1000,0.0000,0.0000,96.0075,27.8093,80.8883,0.0000,60.5722,63.7139,55.7558
103.1500,0.0000,0.0000,91.4153,32.1907,91.1117,0.0000,47.4278,70.2861,46.9929
103.2000,0.0000,0.0000,88.1513,35.3050,98.3782,0.0000,38.0851,74.9574,40.7644
103.2500,0.0000,0.0000,87.4228,36.0000,100.0000,0.0000,36.0000,76.0000,39.3744
103.3000,0.0000,0.0000,87.4228,36.0000,100.0000,0.0000,36.0000,76.0000,39.3744
103.3500,0.0000,0.0000,87.4228,36.0000,100.0000,0.0000,36.0000,76.0000,39.3744
103.4000,0.0000,0.0000,87.4228,36.0000,100.0000,0.0000,36.0000,76.0000,39.3744
103.4500,0.0000,0.0000,87.4228,36.0000,100.0000,0.0000,36.0000,76.0000,39.3744
103.5000,0.0000,0.0000,87.4228,36.0000,100.0000,0.0000,36.0000,76.0000,39.3744
103.5500,0.0000,0.0000,88.1040,35.3050,96.4669,0.0000,36.0000,76.6950,39.1789
103.6000,0.0000,0.0000,91.1561,32.1907,80.6362,0.0000,36.0000,79.8093,38.3032
103.6500,0.0000,0.0000,95.4501,27.8093,58.3638,0.0000,36.0000,84.1907,37.0712
103.7000,0.0000,0.0000,98.5021,24.6950,42.5331,0.0000,36.0000,87.3050,36.1954
103.7500,0.0000,0.0000,99.1833,24.0000,39.0000,0.0000,36.0000,88.0000,36.0000
103.8000,0.0000,0.0000,99.1833,24.0000,39.0000,0.0000,36.0000,88.0000,36.0000
103.8500,0.0000,0.0000,99.1833,24.0000,39.0000,0.0000,36.0000,88.0000,36.0000
103.9000,0.0000,0.0000,99.1833,24.0000,39.0000,0.0000,36.0000,88.0000,36.0000
103.9500,0.0000,0.0000,99.1833,24.0000,39.0000,0.0000,36.0000,88.0000,36.0000
104.0000,0.0000,0.0000,99.1833,24.0000,39.0000,0.0000,36.0000,88.0000,36.0000
104.0500,0.0000,0.0000,98.4829,26.3168,38.8262,0.0000,36.0000,83.5981,34.6099
104.1000,0.0000,0.0000,95.3445,36.6976,38.0477,0.0000,36.0000,63.8746,28.3814
104.1500,0.0000,0.0000,90.9292,51.3024,36.9523,0.0000,36.0000,36.1254,19.6186
104.2000,0.0000,0.0000,87.7908,61.6832,36.1738,0.0000,36.0000,16.4019,13.3901
104.2500,0.0000,0.0000,87.0904,64.0000,36.0000,0.0000,36.0000,12.0000,12.0000
104.3000,0.0000,0.0000,87.0904,64.0000,36.0000,0.0000,36.0000,12.0000,12.0000
104.3500,0.0000,0.0000,87.0904,64.0000,36.0000,0.0000,36.0000,12.0000,12.0000
104.4000,0.0000,0.0000,87.0904,64.0000,36.0000,0.0000,36.0000,12.0000,12.0000
104.4500,0.0000,0.0000,87.0904,64.0000,36.0000,0.0000,36.0000,12.0000,12.0000
104.5000,0.0000,0.0000,87.0904,64.0000,36.0000,0.0000,36.0000,12.0000,12.0000
104.5500,0.0000,1.3901,87.0874,61.6832,33.9149,0.6950,34.6099,15.0118,11.3050
104.6000,0.0000,7.6186,87.0740,51.3024,24.5722,3.8093,28.3814,28.5069,8.1907
104.6500,0.0000,16.3814,87.0552,36.6976,11.4278,8.1907,19.6186,47.4931,3.8093
104.7000,0.0000,22.6099,87.0419,26.3168,2.0851,11.3050,13.3901,60.9882,0.6950
104.7500,0.0000,24.0000,87.0389,24.0000,0.0000,12.0000,12.0000,64.0000,0.0000
104.8000,0.0000,24.0000,87.0389,24.0000,0.0000,12.0000,12.0000,64.0000,0.0000
104.8500,0.0000,24.0000,87.0389,24.0000,0.0000,12.0000,12.0000,64.0000,0.0000
104.9000,0.0000,24.0000,87.0389,24.0000,0.0000,12.0000,12.0000,64.0000,0.0000
104.9500,0.0000,24.0000,87.0389,24.0000,0.0000,12.0000,12.0000,64.0000,0.0000
105.0000,0.0000,24.0000,87.0389,24.0000,0.0000,12.0000,12.0000,64.0000,0.0000
105.0500,0.0000,24.0000,84.0827,25.6218,0.0000,14.0851,15.6490,60.9882,0.0000
105.1000,0.0000,24.0000,70.8371,32.8883,0.0000,23.4278,31.9987,47.4931,0.0000
105.1500,0.0000,24.0000,52.2018,43.1117,0.0000,36.5722,55.0013,28.5069,0.0000
105.2000,0.0000,24.0000,38.9562,50.3782,0.0000,45.9149,71.3510,15.0118,0.0000
