time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001
20.6500,0.0000,38.0619,47.9982,29.8111,49.1793
20.7000,0.0000,38.0614,48.0042,29.7188,49.1650
20.7500,0.0000,38.0613,48.0080,29.6267,49.1447
20.8000,0.0000,38.0614,48.0099,29.5347,49.1173
20.8500,0.0000,38.0620,48.0107,29.4429,49.0821
20.9000,0.0000,38.0635,48.0108,29.3513,49.0384
20.9500,0.0000,38.0663,48.0107,29.2600,48.9857
21.0000,0.0000,38.0707,48.0096,29.1688,48.9232
21.0500,0.0000,38.0770,48.0066,29.0780,48.8508
21.1000,0.0000,38.0856,48.0009,28.9873,48.7678
21.1500,0.0000,38.0968,47.9917,28.8970,48.6741
21.2000,0.0000,38.1107,47.9783,28.8069,48.5695
21.2500,0.0000,38.1277,47.9602,28.7171,48.4537
21.3000,0.0000,38.1478,47.9368,28.6276,48.3267
21.3500,0.0000,38.1713,47.9077,28.5385,48.1885
21.4000,0.0000,38.1984,47.8726,28.4497,48.0391
21.4500,0.0000,38.2292,47.8312,28.3613,47.8787
21.5000,0.0000,38.2638,47.7831,28.2732,47.7073
21.5500,0.0000,38.3023,47.7284,28.1855,47.5252
21.6000,0.0000,38.3448,47.6668,28.0982,47.3327
21.6500,0.0000,38.3913,47.5984,28.0113,47.1300
21.7000,0.0000,38.4418,47.5232,27.9249,46.9176
21.7500,0.0000,38.4965,47.4412,27.8388,46.6958
21.8000,0.0000,38.5553,47.3525,27.7533,46.4651
21.8500,0.0000,38.6181,47.2574,27.6681,46.2259
21.9000,0.0000,38.6850,47.1561,27.5835,45.9788
21.9500,0.0000,38.7559,47.0488,27.4994,45.7243
22.0000,0.0000,38.8308,46.9358,27.4157,45.4629
22.0500,0.0000,38.9095,46.8174,27.3326,45.1954
22.1000,0.0000,38.9920,46.6940,27.2499,44.9223
22.1500,0.0000,39.0782,46.5660,27.1679,44.6442
22.2000,0.0000,39.1680,46.4339,27.0863,44.3619
22.2500,0.0000,39.2613,46.2980,27.0053,44.0759
22.3000,0.0000,39.3579,46.1588,26.9249,43.7871
22.3500,0.0000,39.4576,46.0169,26.8451,43.4961
22.4000,0.0000,39.5604,45.8727,26.7659,43.2037
22.4500,0.0000,39.6660,45.7267,26.6873,42.9104
22.5000,0.0000,39.7743,45.5795,26.6093,42.6172
22.5500,0.0000,39.8852,45.4316,26.5319,42.3247
22.6000,0.0000,39.9983,45.2835,26.4552,42.0336
22.6500,0.0000,40.1136,45.1357,26.3791,41.7447
22.7000,0.0000,40.2308,44.9889,26.3037,41.4586
22.7500,0.0000,40.3497,44.8435,26.2290,41.1760
22.8000,0.0000,40.4701,44.7000,26.1549,40.8977
22.8500,0.0000,40.5918,44.5589,26.0815,40.6243
