time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001
18.8500,0.0000,40.0477,65.6585,79.4070,61.9879
18.9000,0.0000,40.1806,65.8528,79.4580,62.1994
18.9500,0.0000,40.3178,66.0481,79.5087,62.4051
19.0000,0.0000,40.4594,66.2443,79.5592,62.6041
19.0500,0.0000,40.6055,66.4415,79.6097,62.7958
19.1000,0.0000,40.7559,66.6400,79.6604,62.9790
19.1500,0.0000,40.9101,66.8402,79.7115,63.1529
19.2000,0.0000,41.0677,67.0424,79.7631,63.3166
19.2500,0.0000,41.2283,67.2470,79.8155,63.4693
19.3000,0.0000,41.3914,67.4541,79.8686,63.6102
19.3500,0.0000,41.5567,67.6641,79.9227,63.7387
19.4000,0.0000,41.7235,67.8772,79.9779,63.8541
19.4500,0.0000,41.8915,68.0934,80.0343,63.9558
19.5000,0.0000,42.0602,68.3131,80.0922,64.0434
19.5500,0.0000,42.2292,68.5364,80.1519,64.1163
19.6000,0.0000,42.3980,68.7641,80.2139,64.1743
19.6500,0.0000,42.5661,68.9971,80.2791,64.2168
19.7000,0.0000,42.7332,69.2362,80.3484,64.2437
19.7500,0.0000,42.8988,69.4820,80.4224,64.2548
19.8000,0.0000,43.0626,69.7353,80.5021,64.2498
19.8500,0.0000,43.2242,69.9967,80.5883,64.2285
19.9000,0.0000,43.3831,70.2666,80.6820,64.1911
19.9500,0.0000,43.5391,70.5455,80.7840,64.1374
20.0000,0.0000,43.6920,70.8338,80.8954,64.0675
20.0500,0.0000,43.8413,71.1319,81.0170,63.9814
20.1000,0.0000,43.9869,71.4402,81.1490,63.8794
20.1500,0.0000,44.1285,71.7587,81.2911,63.7615
20.2000,0.0000,44.2659,72.0879,81.4432,63.6281
20.2500,0.0000,44.3990,72.4279,81.6050,63.4794
20.3000,0.0000,44.5276,72.7787,81.7760,63.3158
20.3500,0.0000,44.6517,73.1405,81.9560,63.1377
20.4000,0.0000,44.7711,73.5134,82.1444,62.9455
20.4500,0.0000,44.8858,73.8973,82.3406,62.7396
20.5000,0.0000,44.9958,74.2924,82.5440,62.5207
20.5500,0.0000,45.1012,74.6985,82.7541,62.2892
20.6000,0.0000,45.2020,75.1152,82.9707,62.0455
20.6500,0.0000,45.2983,75.5424,83.1935,61.7899
20.7000,0.0000,45.3902,75.9794,83.4225,61.5229
20.7500,0.0000,45.4778,76.4259,83.6573,61.2447
20.8000,0.0000,45.5615,76.8814,83.8978,60.9559
20.8500,0.0000,45.6413,77.3453,84.1437,60.6568
20.9000,0.0000,45.7175,77.8172,84.3948,60.3480
20.9500,0.0000,45.7904,78.2963,84.6508,60.0298
21.0000,0.0000,45.8604,78.7822,84.9114,59.7028
21.0500,0.0000,45.9277,79.2740,85.1762,59.3676
21.1000,0.0000,45.9936,79.7709,85.4446,59.0250
21.1500,0.0000,46.0590,80.2718,85.7159,58.6759
21.2000,0.0000,46.1249,80.7755,85.9894,58.3214
21.2500,0.0000,46.1921,81.2811,86.2643,57.9622
21.3000,0.0000,46.2616,81.7875,86.5401,57.5992
21.3500,0.0000,46.3341,82.2937,86.8161,57.2334
21.4000,0.0000,46.4101,82.7986,87.0916,56.8655
21.4500,0.0000,46.4903,83.3013,87.3661,56.4965
21.5000,0.0000,46.5752,83.8007,87.6390,56.1271
21.5500,0.0000,46.6653,84.2959,87.9097,55.7582
21.6000,0.0000,46.7610,84.7858,88.1777,55.3905
21.6500,0.0000,46.8626,85.2697,88.4424,55.0248
21.7000,0.0000,46.9704,85.7464,88.7035,54.6618
21.7500,0.0000,47.0847,86.2152,88.9603,54.3023
21.8000,0.0000,47.2055,86.6751,89.2125,53.9469
21.8500,0.0000,47.3330,87.1252,89.4596,53.5963
21.9000,0.0000,47.4672,87.5647,89.7013,53.2512
