time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001,material_cello_001#2,material_prism_001#2,material_scri_001#2,material_stringquartet_001#2
10.3000,0.0000,61.6287,52.4430,68.3424,83.0328,85.0289,56.8493,79.0160,44.7553
10.3500,0.0000,61.6287,52.4430,68.3424,83.0328,85.0289,56.8493,79.0160,44.7553
10.4000,0.0000,61.6287,52.4430,68.3424,83.0328,85.0289,56.8493,79.0160,44.7553
10.4500,0.0000,61.6287,52.4430,68.3424,83.0328,85.0289,56.8493,79.0160,44.7553
10.5000,0.0000,61.6287,52.4430,68.3424,83.0328,85.0289,56.8493,79.0160,44.7553
10.5500,0.0000,60.9336,54.5281,67.6473,84.0155,82.9438,58.2394,76.9309,44.7553
10.6000,0.0000,57.8194,63.8708,64.5331,88.4189,73.6011,64.4679,67.5882,44.7553
10.6500,0.0000,53.4380,77.0152,60.1516,94.6139,60.4568,73.2307,54.4439,44.7553
10.7000,0.0000,50.3237,86.3579,57.0374,99.0173,51.1140,79.4592,45.1011,44.7553
10.7500,0.0000,49.6287,88.4430,56.3424,100.0000,49.0289,80.8493,43.0160,44.7553
10.8000,0.0000,49.6287,88.4430,56.3424,100.0000,49.0289,80.8493,43.0160,44.7553
10.8500,0.0000,49.6287,88.4430,56.3424,100.0000,49.0289,80.8493,43.0160,44.7553
10.9000,0.0000,49.6287,88.4430,56.3424,100.0000,49.0289,80.8493,43.0160,44.7553
10.9500,0.0000,49.6287,88.4430,56.3424,100.0000,49.0289,80.8493,43.0160,44.7553
11.0000,0.0000,49.6287,88.4430,56.3424,100.0000,49.0289,80.8493,43.0160,44.7553
11.0500,0.0000,48.1392,86.4397,56.4782,99.8655,47.3432,79.4284,44.7812,46.0753
11.1000,0.0000,41.4652,77.4637,57.0867,99.2629,39.7903,73.0618,52.6906,51.9897
11.1500,0.0000,32.0756,64.8352,57.9429,98.4152,29.1641,64.1046,63.8183,60.3106
11.2000,0.0000,25.4016,55.8591,58.5515,97.8126,21.6112,57.7380,71.7276,66.2250
11.2500,0.0000,23.9121,53.8558,58.6873,97.6781,19.9255,56.3170,73.4928,67.5450
11.3000,0.0000,23.9121,53.8558,58.6873,97.6781,19.9255,56.3170,73.4928,67.5450
11.3500,0.0000,23.9121,53.8558,58.6873,97.6781,19.9255,56.3170,73.4928,67.5450
11.4000,0.0000,23.9121,53.8558,58.6873,97.6781,19.9255,56.3170,73.4928,67.5450
11.4500,0.0000,23.9121,53.8558,58.6873,97.6781,19.9255,56.3170,73.4928,67.5450
11.5000,0.0000,23.9121,53.8558,58.6873,97.6781,19.9255,56.3170,73.4928,67.5450
11.5500,0.0000,24.8836,53.6953,60.9009,95.5992,20.3783,57.4401,71.8171,67.4277
11.6000,0.0000,29.2365,52.9760,70.8193,86.2840,22.4070,62.4720,64.3090,66.9024
11.6500,0.0000,35.3607,51.9641,84.7735,73.1785,25.2611,69.5514,53.7459,66.1633
11.7000,0.0000,39.7137,51.2448,94.6919,63.8633,27.2898,74.5833,46.2378,65.6380
11.7500,0.0000,40.6852,51.0843,96.9055,61.7843,27.7425,75.7063,44.5621,65.5208
11.8000,0.0000,40.6852,51.0843,96.9055,61.7843,27.7425,75.7063,44.5621,65.5208
11.8500,0.0000,40.6852,51.0843,96.9055,61.7843,27.7425,75.7063,44.5621,65.5208
11.9000,0.0000,40.6852,51.0843,96.9055,61.7843,27.7425,75.7063,44.5621,65.5208
11.9500,0.0000,40.6852,51.0843,96.9055,61.7843,27.7425,75.7063,44.5621,65.5208
12.0000,0.0000,40.6852,51.0843,96.9055,61.7843,27.7425,75.7063,44.5621,65.5208
12.0500,0.0000,38.9738,50.8304,94.7299,61.0466,27.6062,74.2799,45.6775,66.2880
12.1000,0.0000,31.3059,49.6930,84.9814,57.7412,26.9952,67.8886,50.6751,69.7260
12.1500,0.0000,20.5179,48.0927,71.2663,53.0907,26.1356,58.8967,57.7062,74.5628
12.2000,0.0000,12.8501,46.9552,61.5179,49.7852,25.5246,52.5053,62.7038,78.0007
12.2500,0.0000,11.1387,46.7014,59.3423,49.0475,25.3882,51.0789,63.8192,78.7680
12.3000,0.0000,11.1387,46.7014,59.3423,49.0475,25.3882,51.0789,63.8192,78.7680
12.3500,0.0000,11.1387,46.7014,59.3423,49.0475,25.3882,51.0789,63.8192,78.7680
12.4000,0.0000,11.1387,46.7014,59.3423,49.0475,25.3882,51.0789,63.8192,78.7680
